muleID,startTime,endTime,numberOfRuns,filesRead,dataVolume,documentCalls,loadDuration,getResultDuration
869,1734094376622,1734094560595,18,2216,2592146,3321,115995,66314
870,1734094376621,1734094560838,18,2232,2595915,3345,114707,67740
871,1734094376601,1734094560651,17,2190,2561261,3282,116070,66079
872,1734094376622,1734094560801,17,2166,2525888,3246,115677,65765
873,1734094376620,1734094560767,17,2198,2573052,3294,116378,65831
874,1734094376620,1734094560741,17,2194,2567157,3288,115619,66596
875,1734094376620,1734094560759,19,2438,2848367,3654,114744,67534
876,1734094376620,1734094560655,19,2374,2754042,3558,115700,66384
877,1734094376620,1734094560811,19,2366,2749251,3546,116425,65930
878,1734094376620,1734094560801,19,2368,2749722,3549,115934,66414
879,1734094376601,1734094560811,19,2418,2818890,3624,115691,67009
880,1734094376619,1734094560750,19,2388,2774677,3579,115676,66812
881,1734094376620,1734094560838,18,2302,2687128,3450,114624,67952
882,1734094376620,1734094560647,18,2306,2693023,3456,114310,67719
883,1734094376620,1734094560651,18,2268,2637019,3399,115417,67242
884,1734094376620,1734094560651,17,2182,2549470,3270,116476,66064
885,1734094376619,1734094560838,18,2244,2601646,3363,115357,67058
886,1734094376619,1734094560651,17,2186,2555365,3276,116670,65823
887,1734094376619,1734094560825,18,2296,2678284,3441,114613,67674
888,1734094376619,1734094560837,18,2256,2619333,3381,115034,67406
889,1734094376618,1734094560596,18,2262,2628176,3390,114816,67516
890,1734094376618,1734094560818,18,2292,2672389,3435,115049,67602
891,1734094376618,1734094560832,18,2214,2591674,3318,115463,66650
892,1734094376618,1734094560757,17,2166,2525888,3246,116257,65845
893,1734094376601,1734094560801,17,2158,2514098,3234,115446,66129
894,1734094376618,1734094560831,18,2226,2594503,3336,115646,66390
895,1734094376618,1734094560804,19,2394,2783520,3588,115731,66949
896,1734094376617,1734094560841,19,2374,2754042,3558,116164,66380
897,1734094376618,1734094560784,19,2396,2786467,3591,115790,66567
898,1734094376617,1734094560643,19,2436,2845419,3651,115412,67159
899,1734094376617,1734094560759,18,2320,2713657,3477,116267,65762
900,1734094376617,1734094560829,19,2434,2842472,3648,114586,67487
901,1734094376617,1734094560798,18,2244,2601646,3363,115989,66087
902,1734094376617,1734094560671,18,2244,2601646,3363,115494,67395
903,1734094376617,1734094560836,18,2272,2642915,3405,115609,66900
904,1734094376617,1734094560650,17,2190,2561261,3282,116026,65898
905,1734094376617,1734094560828,17,2158,2514098,3234,116706,65723
906,1734094376617,1734094560777,17,2176,2540627,3261,117521,64694
907,1734094376603,1734094560768,18,2234,2596385,3348,116212,66293
908,1734094376602,1734094560819,18,2248,2607542,3369,114785,67488
909,1734094376602,1734094560765,18,2266,2634071,3396,115320,66874
910,1734094376602,1734094560754,18,2238,2597326,3354,115222,67142
911,1734094376603,1734094560650,18,2240,2597796,3357,115855,66583
912,1734094376604,1734094560671,17,2172,2534732,3255,117104,65580
913,1734094376603,1734094560654,17,2166,2525888,3246,116248,65486
914,1734094376617,1734094560773,17,2162,2519993,3240,116765,65503
915,1734094376604,1734094560636,19,2388,2774677,3579,115134,66882
916,1734094376616,1734094560675,19,2374,2754042,3558,116725,65911
917,1734094376616,1734094560645,19,2376,2756990,3561,116203,66304
918,1734094376604,1734094560803,19,2428,2833628,3639,116035,66432
919,1734094376616,1734094560757,19,2414,2812996,3618,115086,67236
920,1734094376604,1734094560820,19,2348,2745014,3519,116523,66034
921,1734094376622,1734094560811,18,2274,2645862,3408,114314,67736
922,1734094376616,1734094560765,18,2212,2591203,3315,115767,66027
923,1734094376605,1734094560649,18,2270,2639967,3402,114848,67311
924,1734094376616,1734094560823,17,2184,2552418,3273,115150,66068
925,1734094376616,1734094560856,17,2206,2584839,3306,115708,66747
926,1734094376616,1734094560802,17,2170,2531784,3252,117231,65083
927,1734094376605,1734094560797,18,2276,2648810,3411,113963,68544
928,1734094376605,1734094560835,18,2300,2684180,3447,114508,67789
929,1734094376616,1734094560594,17,2188,2558313,3279,116147,65930
930,1734094376605,1734094560771,18,2240,2598265,3360,116023,66393
931,1734094376616,1734094560642,17,2166,2525888,3246,116437,65769
932,1734094376616,1734094560593,18,2212,2591203,3315,115880,66411
933,1734094376605,1734094560765,17,2194,2567157,3288,116293,65994
934,1734094376605,1734094560599,17,2176,2540627,3261,116413,65306
935,1734094376616,1734094560810,19,2358,2747370,3534,116554,65754
936,1734094376616,1734094560751,19,2364,2748781,3543,116246,66070
937,1734094376605,1734094560755,19,2394,2783520,3588,116181,66180
938,1734094376605,1734094560752,19,2430,2836576,3642,115110,67203
939,1734094376605,1734094560812,19,2394,2783520,3588,115048,67290
940,1734094376616,1734094560826,19,2382,2765833,3570,116040,66251
941,1734094376616,1734094560751,18,2270,2639967,3402,114923,67589
942,1734094376616,1734094560659,17,2204,2581893,3303,116410,65952
943,1734094376616,1734094560763,17,2204,2581893,3303,116391,65848
944,1734094376615,1734094560598,18,2214,2591674,3318,115991,66460
945,1734094376606,1734094560816,18,2230,2595445,3342,116265,66175
946,1734094376615,1734094560635,17,2200,2575999,3297,115486,66333
947,1734094376606,1734094560808,18,2248,2607542,3369,115801,67006
948,1734094376606,1734094560803,18,2282,2657653,3420,115228,67554
949,1734094376622,1734094560642,18,2272,2642915,3405,115191,67242
950,1734094376606,1734094560872,18,2268,2637019,3399,114623,68023
951,1734094376607,1734094560760,17,2162,2519993,3240,116957,64970
952,1734094376615,1734094560842,18,2254,2616385,3378,115164,67454
953,1734094376607,1734094560819,18,2238,2597326,3354,115714,66556
954,1734094376607,1734094560821,17,2190,2561261,3282,116474,65654
955,1734094376607,1734094560839,19,2422,2824785,3630,115070,67377
956,1734094376607,1734094560839,19,2368,2749722,3549,116250,66238
957,1734094376607,1734094560839,19,2396,2786467,3591,116147,66196
958,1734094376607,1734094560830,19,2402,2795311,3600,115634,66805
959,1734094376615,1734094560757,19,2366,2749251,3546,116293,66239
960,1734094376607,1734094560643,18,2290,2669441,3432,117298,65078
961,1734094376615,1734094560842,18,2266,2634071,3396,115323,67362
962,1734094376615,1734094560805,18,2218,2592618,3324,115602,66820
963,1734094376608,1734094560797,18,2238,2597326,3354,116075,66641
964,1734094376609,1734094560800,17,2164,2522941,3243,116474,65413
965,1734094376610,1734094560841,17,2148,2499361,3219,116388,65609
966,1734094376615,1734094560650,17,2174,2537680,3258,115224,65804
967,1734094376615,1734094560654,18,2214,2591674,3318,114826,67390
968,1734094376615,1734094560829,18,2274,2645862,3408,115605,66975
969,1734094376610,1734094560636,18,2312,2701866,3465,114078,68390
970,1734094376610,1734094560816,18,2234,2596385,3348,115221,66948
971,1734094376615,1734094560653,17,2168,2528836,3249,115274,66656
972,1734094376611,1734094560636,17,2196,2570104,3291,115291,66252
973,1734094376611,1734094560658,18,2230,2595445,3342,114971,67324
974,1734094376615,1734094560654,17,2198,2573052,3294,116368,66138
975,1734094376614,1734094560753,19,2396,2786467,3591,115959,66453
976,1734094376611,1734094560764,19,2392,2780572,3585,114777,67431
977,1734094376614,1734094560640,19,2392,2780572,3585,116266,66125
978,1734094376611,1734094560802,19,2368,2749722,3549,115965,66576
979,1734094376611,1734094560755,19,2416,2815943,3621,115805,66441
980,1734094376614,1734094560754,19,2356,2746899,3531,115936,66113
981,1734094376611,1734094560819,18,2276,2648810,3411,114679,67715
982,1734094376614,1734094560650,18,2230,2595445,3342,116106,66471
983,1734094376614,1734094560752,18,2216,2592146,3321,115130,67368
984,1734094376622,1734094560801,18,2234,2596385,3348,114437,67783
985,1734094376622,1734094560597,18,2232,2595915,3345,115066,66952
986,1734094376614,1734094560825,17,2182,2549470,3270,115897,65949
987,1734094376611,1734094560830,18,2238,2597326,3354,114974,66886
988,1734094376614,1734094560658,18,2234,2596385,3348,115284,67286
989,1734094376611,1734094560683,18,2254,2616385,3378,114609,67704
990,1734094376614,1734094560661,18,2264,2631124,3393,115437,66999
991,1734094376611,1734094560832,17,2178,2543575,3264,116707,65434
992,1734094376614,1734094560821,17,2192,2564209,3285,116164,65513
993,1734094376612,1734094560829,18,2212,2591203,3315,116342,66426
994,1734094376614,1734094560866,17,2210,2590732,3312,116382,66079
995,1734094376612,1734094560800,19,2374,2754042,3558,116000,66116
996,1734094376614,1734094560759,19,2380,2762885,3567,115711,66592
997,1734094376614,1734094560841,19,2462,2883738,3690,114916,67736
998,1734094376614,1734094560755,19,2414,2812996,3618,115771,66535
999,1734094376614,1734094560839,19,2374,2754042,3558,116066,66399
